ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS,residual
MRK,_NaiveModel,115.6500015258789,114.6999969482422,2026-06-03 00:00:00,0.0,-0.9500045776367044,0.0,-0.0082144795944868,False,2026-06-03,False,False,0.95,0.9025,0.95,0.0083,,1.0,0.9500045776367045
MSFT,_NaiveModel,441.30999755859375,427.3399963378906,2026-06-03 00:00:00,0.0,-13.970001220703123,0.0,-0.0316557551335516,False,2026-06-03,False,False,13.97,195.1609,13.97,0.0327,,1.0,13.970001220703125
NEE,_NaiveModel,85.68000030517578,84.58000183105469,2026-06-03 00:00:00,0.0,-1.0999984741210938,0.0,-0.0128384508660493,False,2026-06-03,False,False,1.1,1.21,1.1,0.013,,1.0,1.0999984741210938
NVDA,_NaiveModel,222.82000732421875,214.75,2026-06-03 00:00:00,0.0,-8.07000732421875,0.0,-0.0362176064040619,False,2026-06-03,False,False,8.07,65.125,8.07,0.0376,,1.0,8.07000732421875
ORCL,_NaiveModel,244.5800018310547,230.3300018310547,2026-06-03 00:00:00,0.0,-14.25,0.0,-0.0582631445470479,False,2026-06-03,False,False,14.25,203.0625,14.25,0.0619,,1.0,14.25
PG,_NaiveModel,140.82000732421875,140.19000244140625,2026-06-03 00:00:00,0.0,-0.6300048828125,0.0,-0.0044738307771991,False,2026-06-03,False,False,0.63,0.3969,0.63,0.0045,,1.0,0.6300048828125
PLTR,_NaiveModel,152.1699981689453,142.1999969482422,2026-06-03 00:00:00,0.0,-9.970001220703123,0.0,-0.0655188364373509,False,2026-06-03,False,False,9.97,99.4009,9.97,0.0701,,1.0,9.970001220703125
TSLA,_NaiveModel,423.739990234375,423.7000122070313,2026-06-03 00:00:00,0.0,-0.0399780273436931,0.0,-9.434565598017052e-05,False,2026-06-03,False,False,0.04,0.0016,0.04,0.0001,,1.0,0.03997802734369316
TSM,_NaiveModel,446.6900024414063,436.6900024414063,2026-06-03 00:00:00,0.0,-10.0,0.0,-0.0223868901147205,False,2026-06-03,False,False,10.0,100.0,10.0,0.0229,,1.0,10.0
UNH,_NaiveModel,377.9200134277344,377.0,2026-06-03 00:00:00,0.0,-0.920013427734375,0.0,-0.0024344130901929,False,2026-06-03,False,False,0.92,0.8464,0.92,0.0024,,1.0,0.920013427734375
V,_NaiveModel,317.32000732421875,312.3999938964844,2026-06-03 00:00:00,0.0,-4.920013427734375,0.0,-0.015504895103281,False,2026-06-03,False,False,4.92,24.2065,4.92,0.0157,,1.0,4.920013427734375
WMT,_NaiveModel,113.05999755859376,116.88999938964844,2026-06-03 00:00:00,0.0,3.830001831054673,0.0,0.0338758350765907,False,2026-06-03,False,False,3.83,14.6689,3.83,0.0328,,1.0,-3.8300018310546733
XOM,_NaiveModel,149.55999755859375,152.52999877929688,2026-06-03 00:00:00,0.0,2.970001220703125,0.0,0.0198582593553437,False,2026-06-03,False,False,2.97,8.8209,2.97,0.0195,,1.0,-2.970001220703125
AAPL,_NaiveModel,306.3099975585937,315.20001220703125,2026-06-02 00:00:00,0.0,8.890014648437557,0.0,0.0290229333658526,False,2026-06-02,False,False,8.89,79.0324,8.89,0.0282,,1.0,-8.890014648437557
AMD,_NaiveModel,510.1300048828125,521.5399780273438,2026-06-02 00:00:00,0.0,11.40997314453125,0.0,0.0223667948078301,False,2026-06-02,False,False,11.41,130.1875,11.41,0.0219,,1.0,-11.40997314453125
AMZN,_NaiveModel,261.260009765625,256.5199890136719,2026-06-02 00:00:00,0.0,-4.740020751953125,0.0,-0.0181429249589532,False,2026-06-02,False,False,4.74,22.4678,4.74,0.0185,,1.0,4.740020751953125
ASML,_NaiveModel,1628.5699462890625,1705.3699951171875,2026-06-02 00:00:00,0.0,76.800048828125,0.0,0.047157967640951,False,2026-06-02,False,False,76.8,5898.2475,76.8,0.045,,1.0,-76.800048828125
AVGO,_NaiveModel,459.9700012207031,481.5700073242188,2026-06-02 00:00:00,0.0,21.60000610351568,0.0,0.0469595974654693,False,2026-06-02,False,False,21.6,466.5603,21.6,0.0449,,1.0,-21.600006103515682
BRK-B,_NaiveModel,470.2900085449219,471.510009765625,2026-06-02 00:00:00,0.0,1.220001220703125,0.0,0.0025941465872894,False,2026-06-02,False,False,1.22,1.4884,1.22,0.0026,,1.0,-1.220001220703125
CAT,_NaiveModel,865.3599853515625,909.8099975585938,2026-06-02 00:00:00,0.0,44.45001220703125,0.0,0.0513659204948942,False,2026-06-02,False,False,44.45,1975.8036,44.45,0.0489,,1.0,-44.45001220703125
COST,_NaiveModel,946.1099853515624,954.27001953125,2026-06-02 00:00:00,0.0,8.160034179687614,0.0,0.0086248261893731,False,2026-06-02,False,False,8.16,66.5862,8.16,0.0086,,1.0,-8.160034179687614
CRM,_NaiveModel,209.6000061035156,200.83999633789065,2026-06-02 00:00:00,0.0,-8.760009765624943,0.0,-0.0417939385044608,False,2026-06-02,False,False,8.76,76.7378,8.76,0.0436,,1.0,8.760009765624943
GOOGL,_NaiveModel,376.3699951171875,361.8500061035156,2026-06-02 00:00:00,0.0,-14.519989013671877,0.0,-0.0385790291522864,False,2026-06-02,False,False,14.52,210.8301,14.52,0.0401,,1.0,14.519989013671875
JNJ,_NaiveModel,223.509994506836,222.88999938964844,2026-06-02 00:00:00,2.8421709430404014e-14,-0.6199951171875284,1.271607987513719e-16,-0.0027739033261376,False,2026-06-02,False,False,0.62,0.3844,0.62,0.0028,,1.0,0.6199951171875568
JPM,_NaiveModel,296.5799865722656,300.9599914550781,2026-06-02 00:00:00,0.0,4.3800048828125,0.0,0.0147683764283442,False,2026-06-02,False,False,4.38,19.1844,4.38,0.0146,,1.0,-4.3800048828125
LLY,_NaiveModel,1082.199951171875,1064.1500244140625,2026-06-02 00:00:00,0.0,-18.0499267578125,0.0,-0.0166789203217639,False,2026-06-02,False,False,18.0499,325.7999,18.0499,0.017,,1.0,18.0499267578125
LMT,_NaiveModel,516.5,513.4299926757812,2026-06-02 00:00:00,0.0,-3.07000732421875,0.0,-0.0059438670362415,False,2026-06-02,False,False,3.07,9.4249,3.07,0.006,,1.0,3.07000732421875
MA,_NaiveModel,495.25,477.6799926757813,2026-06-02 00:00:00,0.0,-17.570007324218693,0.0,-0.0354770465910523,False,2026-06-02,False,False,17.57,308.7052,17.57,0.0368,,1.0,17.570007324218693
MCD,_NaiveModel,276.1099853515625,276.3599853515625,2026-06-02 00:00:00,0.0,0.25,0.0,0.000905436287216,False,2026-06-02,False,False,0.25,0.0625,0.25,0.0009,,1.0,-0.25
META,_NaiveModel,600.469970703125,597.6300048828125,2026-06-02 00:00:00,0.0,-2.8399658203125,0.0,-0.0047295717669062,False,2026-06-02,False,False,2.84,8.0654,2.84,0.0048,,1.0,2.8399658203125
MRK,_NaiveModel,115.16999816894533,115.6500015258789,2026-06-02 00:00:00,0.0,0.4800033569335795,0.0,0.0041677812326562,False,2026-06-02,False,False,0.48,0.2304,0.48,0.0042,,1.0,-0.48000335693357954
MSFT,_NaiveModel,460.5199890136719,441.30999755859375,2026-06-02 00:00:00,0.0,-19.209991455078125,0.0,-0.0417136973711423,False,2026-06-02,False,False,19.21,369.0238,19.21,0.0435,,1.0,19.209991455078125
NEE,_NaiveModel,83.66000366210938,85.68000030517578,2026-06-02 00:00:00,0.0,2.0199966430664062,0.0,0.0241453090442701,False,2026-06-02,False,False,2.02,4.0804,2.02,0.0236,,1.0,-2.0199966430664062
NVDA,_NaiveModel,224.3600006103516,222.82000732421875,2026-06-02 00:00:00,0.0,-1.539993286132841,0.0,-0.0068639386786567,False,2026-06-02,False,False,1.54,2.3716,1.54,0.0069,,1.0,1.539993286132841
ORCL,_NaiveModel,248.1499938964844,244.5800018310547,2026-06-02 00:00:00,0.0,-3.569992065429716,0.0,-0.014386428181493,False,2026-06-02,False,False,3.57,12.7448,3.57,0.0146,,1.0,3.569992065429716
PG,_NaiveModel,140.27999877929688,140.82000732421875,2026-06-02 00:00:00,0.0,0.540008544921875,0.0,0.003849504916032,False,2026-06-02,False,False,0.54,0.2916,0.54,0.0038,,1.0,-0.540008544921875
PLTR,_NaiveModel,160.64999389648438,152.1699981689453,2026-06-02 00:00:00,0.0,-8.479995727539062,0.0,-0.0527855340785334,False,2026-06-02,False,False,8.48,71.9103,8.48,0.0557,,1.0,8.479995727539062
TSLA,_NaiveModel,415.8800048828125,423.739990234375,2026-06-02 00:00:00,0.0,7.8599853515625,0.0,0.0188996471561004,False,2026-06-02,False,False,7.86,61.7794,7.86,0.0185,,1.0,-7.8599853515625
TSM,_NaiveModel,435.6300048828125,446.6900024414063,2026-06-02 00:00:00,0.0,11.059997558593809,0.0,0.0253885118899673,False,2026-06-02,False,False,11.06,122.3235,11.06,0.0248,,1.0,-11.059997558593807
UNH,_NaiveModel,379.8599853515625,377.9200134277344,2026-06-02 00:00:00,0.0,-1.939971923828125,0.0,-0.0051070710225839,False,2026-06-02,False,False,1.94,3.7635,1.94,0.0051,,1.0,1.939971923828125
V,_NaiveModel,322.7699890136719,317.32000732421875,2026-06-02 00:00:00,0.0,-5.449981689453125,0.0,-0.0168850322984094,False,2026-06-02,False,False,5.45,29.7023,5.45,0.0172,,1.0,5.449981689453125
WMT,_NaiveModel,114.5999984741211,113.05999755859376,2026-06-02 00:00:00,0.0,-1.5400009155273295,0.0,-0.0134380535430381,False,2026-06-02,False,False,1.54,2.3716,1.54,0.0136,,1.0,1.5400009155273295
XOM,_NaiveModel,149.3800048828125,149.55999755859375,2026-06-02 00:00:00,0.0,0.17999267578125,0.0,0.0012049315162524,False,2026-06-02,False,False,0.18,0.0324,0.18,0.0012,,1.0,-0.17999267578125
AAPL,_NaiveModel,312.0599975585937,306.3099975585937,2026-06-01 00:00:00,0.0,-5.75,0.0,-0.0184259438729257,False,2026-06-01,False,False,5.75,33.0625,5.75,0.0188,,1.0,5.75
AMD,_NaiveModel,516.0999755859375,510.1300048828125,2026-06-01 00:00:00,0.0,-5.969970703125,0.0,-0.0115674694546287,False,2026-06-01,False,False,5.97,35.6406,5.97,0.0117,,1.0,5.969970703125
AMZN,_NaiveModel,270.6400146484375,261.260009765625,2026-06-01 00:00:00,0.0,-9.3800048828125,0.0,-0.0346586032187338,False,2026-06-01,False,False,9.38,87.9845,9.38,0.0359,,1.0,9.3800048828125
ASML,_NaiveModel,1612.760009765625,1628.5699462890625,2026-06-01 00:00:00,0.0,15.8099365234375,0.0,0.0098030310943381,False,2026-06-01,False,False,15.8099,249.9541,15.8099,0.0097,,1.0,-15.8099365234375
AVGO,_NaiveModel,446.7699890136719,459.9700012207031,2026-06-01 00:00:00,0.0,13.20001220703125,0.0,0.0295454317246615,False,2026-06-01,False,False,13.2,174.2403,13.2,0.0287,,1.0,-13.20001220703125
BRK-B,_NaiveModel,474.4800109863281,470.2900085449219,2026-06-01 00:00:00,0.0,-4.19000244140625,0.0,-0.008830724887011,False,2026-06-01,False,False,4.19,17.5561,4.19,0.0089,,1.0,4.19000244140625
CAT,_NaiveModel,875.8699951171875,865.3599853515625,2026-06-01 00:00:00,0.0,-10.510009765625,0.0,-0.0119995088588675,False,2026-06-01,False,False,10.51,110.4603,10.51,0.0121,,1.0,10.510009765625
COST,_NaiveModel,956.3200073242188,946.1099853515624,2026-06-01 00:00:00,0.0,-10.210021972656364,0.0,-0.0106763655413045,False,2026-06-01,False,False,10.21,104.2445,10.21,0.0108,,1.0,10.210021972656364
CRM,_NaiveModel,191.1000061035156,209.6000061035156,2026-06-01 00:00:00,0.0,18.5,0.0,0.0968079508588757,False,2026-06-01,False,False,18.5,342.25,18.5,0.0883,,1.0,-18.5
GOOGL,_NaiveModel,380.3399963378906,376.3699951171875,2026-06-01 00:00:00,0.0,-3.970001220703125,0.0,-0.0104380324418371,False,2026-06-01,False,False,3.97,15.7609,3.97,0.0105,,1.0,3.970001220703125
JNJ,_NaiveModel,225.3300018310547,223.509994506836,2026-06-01 00:00:00,0.0,-1.8200073242187216,0.0,-0.0080770749985761,False,2026-06-01,False,False,1.82,3.3124,1.82,0.0081,,1.0,1.8200073242186932
JPM,_NaiveModel,299.3099975585937,296.5799865722656,2026-06-01 00:00:00,0.0,-2.730010986328068,0.0,-0.0091210150298893,False,2026-06-01,False,False,2.73,7.453,2.73,0.0092,,1.0,2.730010986328068
LLY,_NaiveModel,1105.0,1082.199951171875,2026-06-01 00:00:00,0.0,-22.800048828125,0.0,-0.0206335283512443,False,2026-06-01,False,False,22.8,519.8422,22.8,0.0211,,1.0,22.800048828125
LMT,_NaiveModel,530.4500122070312,516.5,2026-06-01 00:00:00,0.0,-13.95001220703125,0.0,-0.0262984482722316,False,2026-06-01,False,False,13.95,194.6028,13.95,0.027,,1.0,13.95001220703125
MA,_NaiveModel,493.9800109863281,495.25,2026-06-01 00:00:00,0.0,1.269989013671875,0.0,0.0025709319920376,False,2026-06-01,False,False,1.27,1.6129,1.27,0.0026,,1.0,-1.269989013671875
MCD,_NaiveModel,279.20001220703125,276.1099853515625,2026-06-01 00:00:00,0.0,-3.09002685546875,0.0,-0.0110674309468777,False,2026-06-01,False,False,3.09,9.5483,3.09,0.0112,,1.0,3.09002685546875
META,_NaiveModel,632.510009765625,600.469970703125,2026-06-01 00:00:00,0.0,-32.0400390625,0.0,-0.0506553865833243,False,2026-06-01,False,False,32.04,1026.5641,32.04,0.0534,,1.0,32.0400390625
MRK,_NaiveModel,118.72000122070312,115.16999816894533,2026-06-01 00:00:00,0.0,-3.5500030517577983,0.0,-0.0299023165031666,False,2026-06-01,False,False,3.55,12.6025,3.55,0.0308,,1.0,3.5500030517577983
MSFT,_NaiveModel,450.239990234375,460.5199890136719,2026-06-01 00:00:00,0.0,10.279998779296877,0.0,0.0228322650192524,False,2026-06-01,False,False,10.28,105.6784,10.28,0.0223,,1.0,-10.279998779296875
NEE,_NaiveModel,87.01000213623047,83.66000366210938,2026-06-01 00:00:00,0.0,-3.3499984741210938,0.0,-0.0385013032050734,False,2026-06-01,False,False,3.35,11.2225,3.35,0.04,,1.0,3.3499984741210938
NVDA,_NaiveModel,211.13999938964844,224.3600006103516,2026-06-01 00:00:00,0.0,13.220001220703152,0.0,0.0626124905698531,False,2026-06-01,False,False,13.22,174.7684,13.22,0.0589,,1.0,-13.220001220703153
ORCL,_NaiveModel,225.77999877929688,248.1499938964844,2026-06-01 00:00:00,0.0,22.36999511718753,0.0,0.0990787281341715,False,2026-06-01,False,False,22.37,500.4167,22.37,0.0901,,1.0,-22.36999511718753
PG,_NaiveModel,143.55999755859375,140.27999877929688,2026-06-01 00:00:00,0.0,-3.279998779296875,0.0,-0.0228475817433623,False,2026-06-01,False,False,3.28,10.7584,3.28,0.0234,,1.0,3.279998779296875
PLTR,_NaiveModel,156.5399932861328,160.64999389648438,2026-06-01 00:00:00,0.0,4.1100006103515625,0.0,0.0262552752435543,False,2026-06-01,False,False,4.11,16.8921,4.11,0.0256,,1.0,-4.1100006103515625
TSLA,_NaiveModel,435.7900085449219,415.8800048828125,2026-06-01 00:00:00,0.0,-19.91000366210937,0.0,-0.0456871503974764,False,2026-06-01,False,False,19.91,396.4082,19.91,0.0479,,1.0,19.910003662109375
TSM,_NaiveModel,418.4500122070313,435.6300048828125,2026-06-01 00:00:00,0.0,17.179992675781193,0.0,0.0410562604244381,False,2026-06-01,False,False,17.18,295.1521,17.18,0.0394,,1.0,-17.179992675781193
UNH,_NaiveModel,380.30999755859375,379.8599853515625,2026-06-01 00:00:00,0.0,-0.45001220703125,0.0,-0.0011832773524759,False,2026-06-01,False,False,0.45,0.2025,0.45,0.0012,,1.0,0.45001220703125
V,_NaiveModel,326.3599853515625,322.7699890136719,2026-06-01 00:00:00,0.0,-3.589996337890625,0.0,-0.0110001118366989,False,2026-06-01,False,False,3.59,12.8881,3.59,0.0111,,1.0,3.589996337890625
WMT,_NaiveModel,115.75,114.5999984741211,2026-06-01 00:00:00,0.0,-1.1500015258789062,0.0,-0.0099352183661244,False,2026-06-01,False,False,1.15,1.3225,1.15,0.01,,1.0,1.1500015258789062
XOM,_NaiveModel,145.25999450683594,149.3800048828125,2026-06-01 00:00:00,0.0,4.1200103759765625,0.0,0.0283630079290872,False,2026-06-01,False,False,4.12,16.9745,4.12,0.0276,,1.0,-4.1200103759765625
AAPL,_NaiveModel,312.510009765625,312.0599975585937,2026-05-29 00:00:00,0.0,-0.4500122070313068,0.0,-0.0014399929377263,False,2026-05-29,False,False,0.45,0.2025,0.45,0.0014,,1.0,0.45001220703130684
AMD,_NaiveModel,518.0900268554688,516.0999755859375,2026-05-29 00:00:00,0.0,-1.99005126953125,0.0,-0.0038411302406452,False,2026-05-29,False,False,1.9901,3.9603,1.9901,0.0039,,1.0,1.99005126953125
AMZN,_NaiveModel,274.0,270.6400146484375,2026-05-29 00:00:00,0.0,-3.3599853515625,0.0,-0.012262720261177,False,2026-05-29,False,False,3.36,11.2895,3.36,0.0124,,1.0,3.3599853515625
ASML,_NaiveModel,1605.77001953125,1612.760009765625,2026-05-29 00:00:00,0.0,6.989990234375,0.0,0.0043530456723905,False,2026-05-29,False,False,6.99,48.86,6.99,0.0043,,1.0,-6.989990234375
AVGO,_NaiveModel,426.5799865722656,446.7699890136719,2026-05-29 00:00:00,0.0,20.19000244140625,0.0,0.0473299336043415,False,2026-05-29,False,False,20.19,407.6362,20.19,0.0452,,1.0,-20.19000244140625
BRK-B,_NaiveModel,477.4200134277344,474.4800109863281,2026-05-29 00:00:00,0.0,-2.94000244140625,0.0,-0.0061581047269005,False,2026-05-29,False,False,2.94,8.6436,2.94,0.0062,,1.0,2.94000244140625
CAT,_NaiveModel,887.6699829101562,875.8699951171875,2026-05-29 00:00:00,0.0,-11.79998779296875,0.0,-0.0132932148435203,False,2026-05-29,False,False,11.8,139.2397,11.8,0.0135,,1.0,11.79998779296875
COST,_NaiveModel,995.2000122070312,956.3200073242188,2026-05-29 00:00:00,0.0,-38.8800048828125,0.0,-0.0390675285429199,False,2026-05-29,False,False,38.88,1511.6548,38.88,0.0407,,1.0,38.8800048828125
CRM,_NaiveModel,176.1699981689453,191.1000061035156,2026-05-29 00:00:00,0.0,14.930007934570284,0.0,0.0847477328134643,False,2026-05-29,False,False,14.93,222.9051,14.93,0.0781,,1.0,-14.930007934570284
GOOGL,_NaiveModel,390.1300048828125,380.3399963378906,2026-05-29 00:00:00,0.0,-9.790008544921877,0.0,-0.0250942209581203,False,2026-05-29,False,False,9.79,95.8443,9.79,0.0257,,1.0,9.790008544921875
JNJ,_NaiveModel,230.8000030517578,225.3300018310547,2026-05-29 00:00:00,0.0,-5.470001220703125,0.0,-0.0237001782858575,False,2026-05-29,False,False,5.47,29.9209,5.47,0.0243,,1.0,5.470001220703125
JPM,_NaiveModel,296.7300109863281,299.3099975585937,2026-05-29 00:00:00,0.0,2.579986572265568,0.0,0.0086947274516983,False,2026-05-29,False,False,2.58,6.6563,2.58,0.0086,,1.0,-2.579986572265568
LLY,_NaiveModel,1126.800048828125,1105.0,2026-05-29 00:00:00,0.0,-21.800048828125,0.0,-0.0193468653562778,False,2026-05-29,False,False,21.8,475.2421,21.8,0.0197,,1.0,21.800048828125
LMT,_NaiveModel,537.2100219726562,530.4500122070312,2026-05-29 00:00:00,0.0,-6.760009765625,0.0,-0.0125835511050258,False,2026-05-29,False,False,6.76,45.6977,6.76,0.0127,,1.0,6.760009765625
MA,_NaiveModel,493.75,493.9800109863281,2026-05-29 00:00:00,0.0,0.230010986328125,0.0,0.0004658450356012,False,2026-05-29,False,False,0.23,0.0529,0.23,0.0005,,1.0,-0.230010986328125
MCD,_NaiveModel,277.9700012207031,279.20001220703125,2026-05-29 00:00:00,0.0,1.230010986328125,0.0,0.0044249774469422,False,2026-05-29,False,False,1.23,1.5129,1.23,0.0044,,1.0,-1.230010986328125
META,_NaiveModel,635.2899780273438,632.510009765625,2026-05-29 00:00:00,0.0,-2.77996826171875,0.0,-0.0043759044812117,False,2026-05-29,False,False,2.78,7.7282,2.78,0.0044,,1.0,2.77996826171875
MRK,_NaiveModel,119.88999938964844,118.72000122070312,2026-05-29 00:00:00,0.0,-1.1699981689453125,0.0,-0.0097589304771181,False,2026-05-29,False,False,1.17,1.3689,1.17,0.0099,,1.0,1.1699981689453125
MSFT,_NaiveModel,426.989990234375,450.239990234375,2026-05-29 00:00:00,0.0,23.25,0.0,0.054450925154564,False,2026-05-29,False,False,23.25,540.5625,23.25,0.0516,,1.0,-23.25
NEE,_NaiveModel,87.25,87.01000213623047,2026-05-29 00:00:00,0.0,-0.2399978637695312,0.0,-0.0027506918483613,False,2026-05-29,False,False,0.24,0.0576,0.24,0.0028,,1.0,0.23999786376953125
NVDA,_NaiveModel,214.25,211.13999938964844,2026-05-29 00:00:00,0.0,-3.1100006103515625,0.0,-0.0145157554742196,False,2026-05-29,False,False,3.11,9.6721,3.11,0.0147,,1.0,3.1100006103515625
ORCL,_NaiveModel,203.6999969482422,225.77999877929688,2026-05-29 00:00:00,0.0,22.080001831054688,0.0,0.1083947086983263,False,2026-05-29,False,False,22.08,487.5265,22.08,0.0978,,1.0,-22.080001831054688
PG,_NaiveModel,145.91000366210938,143.55999755859375,2026-05-29 00:00:00,0.0,-2.350006103515625,0.0,-0.0161058600817915,False,2026-05-29,False,False,2.35,5.5225,2.35,0.0164,,1.0,2.350006103515625
PLTR,_NaiveModel,143.33999633789062,156.5399932861328,2026-05-29 00:00:00,0.0,13.199996948242188,0.0,0.0920887211209791,False,2026-05-29,False,False,13.2,174.2399,13.2,0.0843,,1.0,-13.199996948242188
TSLA,_NaiveModel,442.1000061035156,435.7900085449219,2026-05-29 00:00:00,0.0,-6.30999755859375,0.0,-0.0142727832424329,False,2026-05-29,False,False,6.31,39.8161,6.31,0.0145,,1.0,6.30999755859375
TSM,_NaiveModel,424.8599853515625,418.4500122070313,2026-05-29 00:00:00,0.0,-6.409973144531193,0.0,-0.015087260192854,False,2026-05-29,False,False,6.41,41.0878,6.41,0.0153,,1.0,6.409973144531193
UNH,_NaiveModel,382.5299987792969,380.30999755859375,2026-05-29 00:00:00,0.0,-2.220001220703125,0.0,-0.0058034696044426,False,2026-05-29,False,False,2.22,4.9284,2.22,0.0058,,1.0,2.220001220703125
V,_NaiveModel,324.95001220703125,326.3599853515625,2026-05-29 00:00:00,0.0,1.40997314453125,0.0,0.0043390462888579,False,2026-05-29,False,False,1.41,1.988,1.41,0.0043,,1.0,-1.40997314453125
WMT,_NaiveModel,118.9000015258789,115.75,2026-05-29 00:00:00,0.0,-3.1500015258789062,0.0,-0.0264928636287132,False,2026-05-29,False,False,3.15,9.9225,3.15,0.0272,,1.0,3.1500015258789062
XOM,_NaiveModel,146.9600067138672,145.25999450683594,2026-05-29 00:00:00,0.0,-1.70001220703125,0.0,-0.0115678560789752,False,2026-05-29,False,False,1.7,2.89,1.7,0.0117,,1.0,1.70001220703125
AAPL,_NaiveModel,310.8500061035156,312.510009765625,2026-05-28 00:00:00,0.0,1.660003662109375,0.0,0.0053402079122256,False,2026-05-28,False,False,1.66,2.7556,1.66,0.0053,,1.0,-1.660003662109375
AMD,_NaiveModel,495.5400085449219,518.0900268554688,2026-05-28 00:00:00,0.0,22.550018310546875,0.0,0.0455059489076605,False,2026-05-28,False,False,22.55,508.5033,22.55,0.0435,,1.0,-22.550018310546875
AMZN,_NaiveModel,271.8500061035156,274.0,2026-05-28 00:00:00,0.0,2.149993896484375,0.0,0.0079087505911833,False,2026-05-28,False,False,2.15,4.6225,2.15,0.0078,,1.0,-2.149993896484375
ASML,_NaiveModel,1597.8699951171875,1605.77001953125,2026-05-28 00:00:00,0.0,7.9000244140625,0.0,0.0049440971031458,False,2026-05-28,False,False,7.9,62.4104,7.9,0.0049,,1.0,-7.9000244140625
AVGO,_NaiveModel,421.8599853515625,426.5799865722656,2026-05-28 00:00:00,0.0,4.720001220703125,0.0,0.0111885492452422,False,2026-05-28,False,False,4.72,22.2784,4.72,0.0111,,1.0,-4.720001220703125
